feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target,target_name
4.731907750630311,3.63858498037371,-6.775167737421176,-0.6679874763835468,0.9693726799635216,1.8840645036303494,-2.1549884744075456,2.240580904573931,-3.1258782070003193,0.9822575212039218,-3.6169536726148284,8.178302424769225,2.103220719059264,-2.5343145087897563,3.0512470711919146,-1.3624728599662626,0.3302480893350243,1.2617434685013929,-2.413067216122405,1.6324025677793106,2,class_2
-0.05821967507536452,2.7003692696016497,-7.589015819234026,-0.7887480066208712,0.5536060575053572,4.737098197759808,-1.4953845783945572,-1.5295538805614406,-7.8269316508789695,0.07383257979777495,-0.019950455627874453,4.195470891415336,0.12675841865042137,4.092527084363674,-0.7504600912649189,-2.7908785626911783,0.8646627678606656,-0.1570497512332314,-8.231685434704042,1.7869374112485756,1,class_1
-2.3347546584209278,-0.34313416919670914,0.3578464904455879,2.0346640742539654,-6.004539675598213,-0.28619969827418945,-0.33784203481948194,3.62591928426139,8.317393664421127,0.2942050199296082,2.098482782748664,2.435111167243737,2.055606469440188,-0.7033124735856806,0.004251196307525795,-1.0683954476117665,0.8860273870113858,-2.4799922079157657,8.939228907980697,0.8270006024116412,0,class_0
1.3414658383600886,0.3850973530752516,-0.5529844375165331,1.4113641823112058,0.25669233285883664,0.5028292401701437,-1.9782035154371624,3.248503519758307,-10.212288346151444,1.3006633667656036,-1.374345999688155,-6.738499752919385,-4.70633038717401,4.2543993942841745,-2.174200527941629,-0.7665793782877669,0.5338200702519021,2.7659772150845483,-7.9777321985341665,0.341371578764996,0,class_0
-1.0151646225629904,1.3240540259451943,-2.6096586628477985,-1.5870409629086994,-0.7775768310777025,1.4772170086697836,-1.1879875352941034,-1.6503355204225407,-1.4475359724515107,-0.6833033288473127,0.9902557343962677,7.773256509727386,0.6414242929527865,2.8590481296128583,2.318936796984312,2.8960322996422256,-1.053130882905641,0.3405296655383282,3.6489280891431233,2.7382926192283956,1,class_1
5.903310134744546,2.2375888034026805,0.11839035934772724,-4.726204027200713,1.6035428551067301,0.7567712147443295,-7.2854426628315005,1.9650940490047275,-8.863136245153528,-1.5535572229478418,1.5977314192492202,-3.2888373382782854,1.8778737123607712,-1.3531985752679463,0.6948974972991238,-0.9278508675226311,-0.5063856144965024,-2.9607996157691066,9.933691763112403,0.1450947626578305,2,class_2
1.0457466266900226,-1.5221515324805628,-4.987426225804706,1.965835203200185,-0.606584168846808,-0.7114974115903754,-0.13966850441362189,0.14578214754709728,3.9825206336820713,-1.3403841850963165,-0.01948373933129144,0.6787204797004142,2.172144042532281,0.9615588723192914,2.171333721936472,-1.7482357546509197,0.2721992597537909,0.09369429335093715,0.44252860990686843,-0.07875118165918271,1,class_1
1.3958614517791887,2.1875151712283634,0.7795356200209163,0.675341963265624,-1.906492252870031,3.448781326718377,-4.50456133903667,-2.2024827655659154,-11.049287739098311,-1.0090361636684972,-1.6983310699133174,4.615697641457571,-0.5218217313986941,1.3738908248767765,-2.8357885854665574,-4.519110246234479,0.4147005139839453,-2.388779021136926,-3.6957718344246033,3.763864897132287,1,class_1
3.5332318586038256,3.001175718251536,9.922952461233342,-0.3407861806464523,1.746136315902733,-2.433648065077276,-6.39497372263948,-2.026574633029822,-5.707730495778216,-0.9231577428076859,-2.021267201442277,2.3613494360097382,0.12000623212712636,-6.003056385522472,1.895911465642389,1.0028160308891811,0.2310154145762398,2.4290931973308743,6.921290720952248,1.9998795682934443,2,class_2
-3.7080183239182656,-0.7343211297442673,8.459005829815547,-5.650885296437654,1.3491853305934243,3.34989490822659,-4.777214937009413,0.8045631900770887,-5.968434932066821,0.1263110138013661,-1.1397667981997595,-2.8169814611906445,0.23962784224035483,-5.343899411006591,-4.596362120100263,-0.07841700191580725,0.5811209451637238,-1.786514578459475,5.561201457555381,-1.540465878532458,2,class_2
-3.0703226377521444,-0.5518437676522365,1.315217101479706,-0.32507226727932403,-2.511359024589531,1.1686225499601322,-3.749279322012247,-3.0074499628708082,0.23172307045370555,0.5628109699500876,0.8678658950375682,6.975549635960628,-0.09107672732102323,1.4971683489601957,3.3881903535657516,0.6900237394221551,-0.6072104429957799,-0.20400855926366734,6.889861797767843,3.1808826387327276,0,class_0
-0.07933961069246509,1.6632955938803606,-4.006188082473047,1.7307383543178356,-0.22446906472629424,0.3317736489830341,0.6534231179542367,1.8913444955503995,-1.08183937753494,0.35892050887264293,0.5468450138668461,-2.6481866553277325,-5.229583595092282,1.7202172968388452,2.47630374292735,-1.8573757411307654,-0.4883670868558086,3.19833199032323,-6.1095814911255495,2.586109056315619,0,class_0
-3.353716027892937,-2.6935193154500627,6.486816363589296,1.7224315683428308,-0.1471240612329301,-0.33810260375515044,-2.8049807206431048,0.002725944169105654,-3.650394036030203,2.3508520262346253,-0.8411752491567255,-4.463185980011388,0.7691431681166672,0.6635977409566437,-5.482244470280875,-0.040495653917777874,-0.634862376641585,-0.20723152311364346,0.5748602326618495,-0.7048840623496608,2,class_2
-0.3972156199209006,0.03326126535814122,8.972975356103444,1.835476332255677,-0.7618327695582754,-0.775448808035673,-0.27685112047367766,-1.2210631711334687,1.0630188253249166,0.4343624898395662,-1.3199262860644199,4.841408065023471,-2.2179826523051247,0.15546668187291945,1.6460804686137176,5.758092835939104,0.09256355362227849,0.20566126395320672,0.882690326484111,-1.9032932813787258,0,class_0
-2.0236230169807214,3.0320922195951443,-8.090204208198353,5.55127852379686,-1.4838748158163821,-0.3571440942477144,1.4233137692956652,2.516587965415347,6.6431583790054844,-1.3866957742675619,2.3887785007474776,7.502821951743536,1.348703811199262,5.598308694282511,3.073721383454657,3.159755360421996,0.03719327862066938,1.899023209186827,-1.609083096196228,2.5137278869384385,1,class_1
4.502816213270506,1.6531023834728154,-5.7640524007432035,3.3962269869582298,0.8971465859699341,0.9990620276385928,-1.3303000990946128,2.498619768354198,2.124633012139317,0.23251003365745868,1.7721479527305224,1.9615769631786943,1.963265412756595,3.635135181109187,2.277038611605869,2.130767784124509,-0.7713575356158918,-0.739881171081407,-1.8402607363104544,-1.9734039847299305,1,class_1
0.3147247723647828,0.6115152477763264,-2.199790063424562,2.722848387327213,-0.737148473482405,1.8575791370055423,-0.401659362688491,2.3416549806847327,2.853128318468478,-0.8866121875254491,-2.0600815811122786,6.292491324865298,0.8626371943028384,-0.8444241611807177,0.5222581248112932,0.25032459472209534,-0.6006433370426648,-0.756276181475817,-2.3331893715410645,0.6051532660121017,0,class_0
-1.7851200711574609,-1.1372906163578462,2.854426961507376,2.8986766855284407,-1.3590147657726703,-1.4302765373401543,-1.119481634885471,2.1201584678458616,8.315486664469738,0.3518594294465751,3.7812603912524363,-4.916023254731058,-2.6458670974907976,-1.4228204970384537,2.0501979675279185,-0.059949998457775155,1.1977419366271709,0.27850701811490053,6.482207721270042,1.4704736100207305,0,class_0
-3.249721420451007,-0.8922526641305162,1.3714900272347401,-1.1318052406375179,0.6433408309513702,-0.00013850892066358256,3.5177471278160475,-0.6980503097119009,7.036408572596122,-0.23045290172181426,4.888380659516243,-5.806781462559846,-5.417833070540905,0.09315833618030589,2.1768854513314615,1.6083967621435056,0.5472504430673867,0.4613641102984727,1.3535905372080541,0.422291842891132,1,class_1
2.467910132463492,-1.3751169080586503,-4.644090857988792,-0.939278250813175,-1.9622276414589175,2.3351931835730655,3.990669908237642,-3.739646499441777,0.4654906329048051,0.3034422502910077,2.5312669185355063,1.8115799568800672,1.9210591587911845,3.98434095979486,-2.7265566559316383,0.455939399143649,0.6160542355371026,1.2771381016370977,-3.478145596168666,-0.03859284234897209,1,class_1
-1.4901002923186994,1.8712080995760574,0.459419823694627,1.6216289761955003,0.7036835922793818,2.289704539659624,0.4080381364260923,-1.5595928422897,-2.029581438244707,-1.0261763079634616,0.06534976209972765,-2.216960288534673,-3.1481454720772315,1.0100811336703417,0.5140265566977988,-3.192391616890401,1.443641475179593,-0.9186263805750472,-10.529741596319631,-2.8290750042407677,0,class_0
-1.9116766594069836,4.131926577766491,0.6319505390853384,0.4211209621633416,3.8125102252224483,0.14576361392824877,-0.2856876501700879,0.5911028700348251,-4.799867238606768,0.028666540368652703,1.1783950005885204,-3.7677273581218227,0.7899753826795042,-0.920803914001962,-4.934679050510043,-1.7379168612703464,1.244147403639742,-1.6917867752782836,-4.4686265203642375,0.8746827647770048,2,class_2
2.6530978982151883,2.6778174996020754,-0.9629866815060505,4.107000437606359,1.013690956492395,3.0906971839187367,-2.9814925577278255,-0.4610026829262074,2.599915679969045,-0.2157337077705497,4.543975762860591,0.26596951531679514,1.2227709824281119,2.386076288894431,0.7057130839367463,2.4992662001106103,0.04851466221955901,3.4937899933588943,-3.4017468429455056,-2.5036523786656124,1,class_1
-2.2096218094387448,3.6076394354628127,2.6650624280499575,4.829098727489852,-2.9640336010559913,-1.1971948836349569,-0.8112467005245221,1.6681895926123973,12.383578603100027,-0.17659369379737352,2.7654498694329925,9.844534441882796,1.3700736042649901,-3.3392329315026767,3.6790310248552514,1.101630550404515,0.30784383291718953,-4.679956276628774,10.237611082591563,3.9591170697631357,1,class_1
-0.07959445511756913,-1.396981306846534,-2.2230972956349424,1.136250607826201,-2.7868587148559936,4.38233498612706,-4.59546537732605,0.1648105440122788,-6.170259881688007,0.658297225203948,-2.878799662816912,4.595480109215532,-1.8509385656732573,2.8250868779895493,0.8947698028175395,-1.6664107494805105,-1.069785702078506,2.8275289235528844,-4.597970598717547,1.4108862127642374,2,class_2
-2.808369899123437,-3.457719710090113,-6.070631880730305,-2.8300965122888235,0.02782563951691075,-1.3989507422331946,2.682596845408447,-2.5399182779729843,-0.5607738461135849,0.20932685149187039,-1.687642292252081,-0.884004649243923,-0.6732563035693231,1.4834488247678246,1.7922540582040118,-2.004215760551095,-1.8159319960198228,3.835708122452038,-1.2881848420468551,2.7093274763664468,1,class_1
2.7513212321224865,-3.4795599242321105,-11.480351723634723,0.5268674271678794,2.397374934165515,4.205874697798157,-0.34470214280095646,-4.9921710643312025,1.5887873605976635,-0.9752177936179999,0.5896257746777629,6.080720557208024,0.7402390466944562,2.358927939921769,2.4704847918962454,-2.165366882620491,0.3283885415530026,0.9971983036906129,-3.5807613442700097,5.829845189281481,1,class_1
-1.6127254776161744,0.28137678073794314,6.509395089913717,-0.09789289740393725,-0.4273597617111333,0.7654811573032347,-2.844430705480577,-0.24628495531422923,-5.302752838131523,1.450575700819326,1.2294675313820176,-6.568789001007186,-1.7210164797836107,-0.46468693896422075,-3.9597050213416347,-2.6951927923021586,2.0866256153414393,-2.3722046501096794,0.03159683097028654,-0.809140141429666,2,class_2
-0.3238450178462643,0.49303486845301214,5.930140932188934,1.9416820353315978,-2.743779886762634,1.2325570376227752,-4.157483340963383,-1.14336758420786,-1.8043251717553899,0.525719805887057,0.8072571198374048,3.7346678223322014,1.6325105617450788,0.8606204741365842,-1.6480302707046879,0.2816946491626904,-0.26431229167624964,-3.421782497074412,4.605210259887977,-0.14048589068404072,1,class_1
0.2060936723845992,1.8857820786996289,0.5124040868242319,4.021578339858241,-2.2138549968156562,1.96811367558602,-2.004084517772271,-1.2337341269533455,1.5414270754876824,-0.337500884988916,-0.6940360587999126,9.247734111990987,-3.2051074744715096,-1.2066725463902106,2.81833416688783,-2.010803626115443,0.43455954691339777,-1.5080636530592182,-0.44217226409990185,6.551984410936412,1,class_1
-1.1231012870310688,-0.20534037988219478,5.507288918768264,1.4356369833201907,-2.699533374132797,0.16203688658427406,-1.2775919895291357,-1.6111486555834191,1.204515364824153,-0.5048153650986971,0.7784036008754522,1.4219498396976546,-0.5488986028815344,1.220631584716808,1.0582263441630553,2.321925920000912,1.6550683418264938,2.4832019728099373,0.9333490882541584,-2.500513244636677,1,class_1
1.1362821816785602,4.058292891692975,5.64889218586021,-0.5539074947212344,3.1162335935672867,-3.255910592986984,-2.905873625217261,-0.8426929919205972,-6.477559425913241,0.3907213759231011,1.5790693546460886,-4.666182013110071,-0.762269616730386,-2.5374324239182324,-1.6855092313771953,-0.6089037790017789,-0.7282723260188415,-0.1294358045133729,4.082107521232634,3.2433121175335864,2,class_2
-0.1377430133933868,-2.2592985608800253,-3.160485411761546,0.4890255867974431,-1.7342447127168428,0.20862998041929426,2.3078921921398488,-3.414169370010751,3.4902075997806916,-0.37301165148314186,0.0220704682042715,4.575685851489623,0.8203200156160613,0.6483205562680481,0.5402031414913642,-0.7028722591097691,0.2147990149793038,1.7016953143186222,0.31404661394135924,3.4153306304563618,1,class_1
2.832193532722392,-3.4880972658791816,-11.642680711749156,-5.185725274879999,2.2429794231016333,4.136362560335812,3.0005694461524586,-0.4014122294293333,-4.422007074521759,0.12892331254997774,2.8514068178739937,-9.90003690017501,-6.215762877426417,6.107879037210955,2.3148042673007962,-2.3581207540098923,0.19771537465791925,0.5209640214761653,-8.562601506821157,-0.9396405088758832,1,class_1
4.481806541890873,-0.44165975623074827,9.125015268848404,0.13286515792855813,-0.3119192406030651,-3.208685172180414,-1.7787011613276427,0.1392695496290961,-5.090095198383512,-0.8930786006049823,-1.8199579115185776,-3.3612677538020534,1.4103000380713877,-2.355386812196176,-3.6043352389832113,-0.48351657236510404,0.6744654244910979,-5.471219441261457,4.963837858632319,-1.7182161672166107,0,class_0
4.167555034538395,-1.0585211799670962,-6.380076568760824,0.6497970872584439,-3.0270377399347264,2.2893481094985755,-2.1889363288378707,6.205382861955623,2.2397596003940854,-0.005902242320550605,1.4768413341123146,2.044011775778724,-1.007228408609541,0.9123521002394908,0.7133547385855641,0.9529012305488622,0.5326311343770632,0.815038049043082,6.783777000543875,5.207842728603269,0,class_0
0.358365242869072,-3.068041050268228,3.4444573630149096,0.9668556735656513,-1.6022104891085704,0.0574354221180966,-0.11467826522439828,-0.40383927809858666,1.632315986014929,-2.2041733854125187,-0.6380921030098315,2.047176500110166,-2.637757654729813,1.1683141867366964,1.251199879969616,2.3294854467239223,0.578809109784556,-1.8500769347852186,2.7896853249598106,0.9008030896400434,0,class_0
0.138610386696006,1.6732812138221473,-3.302314650624375,0.19915808207959584,0.3722503039674385,1.7110032320306643,-1.0608929405302123,1.5658075104372056,-3.853273979327022,-0.37136212933189056,-2.3603162863745735,0.7400560345490488,-0.6660651018786,-0.9420265422307581,-0.2812511548452459,-2.16803057561882,-0.6388206348223144,3.978712447388873,-6.301949249125055,0.8632029774145594,2,class_2
1.7907247216563884,0.35226156914930185,-3.1675384590750046,-0.15332266126463057,-0.3274714235230163,-1.7934421354950043,2.0900615006031122,-0.14241342054510397,-2.700465570911683,2.013698349534853,-1.739683147529675,1.9288704629313322,2.88398330763129,0.7640658116788124,-2.5301889082367177,-0.5290928470272349,0.3586747060511434,0.768756588835374,-1.060202997651277,1.8193368336028202,2,class_2
2.3378074109889893,1.3013059128778206,5.6145672228268095,1.282677407016727,-0.9323117964268046,-1.1871886384331214,0.8378112441160308,-0.872574365808227,-11.727715547317239,-1.7063994104714486,-2.5590186525981675,-5.371409782995929,-2.2583098417077077,3.6425107131833743,-4.661425567160799,-1.4849319428941978,-0.9290649408936263,-0.8948241279176223,-10.472076512125424,-3.836182230084642,0,class_0
0.6626113672033016,-2.3939056025574468,-3.226017058208104,1.371019259932126,-0.9915149138340216,0.6655670878950584,-3.240974954533961,3.3915974584678295,3.1509900842178835,-1.870061098685374,1.3394369221200084,-2.227831624215428,-2.1277041786185955,-0.9739971512384107,1.6631263319061305,-2.863635680257943,0.06770781001595248,-2.1352952641991645,6.674456501505498,5.136576050563594,0,class_0
-6.747314189232767,-2.098666251169739,-1.603211593529061,3.4980586687986515,-2.716455752461859,5.467062267199699,1.491191845819415,2.9644612802041843,4.420284977664218,3.556458074376815,-1.9385053500509217,5.505357392688038,-3.912791024354766,1.3437029134191165,-1.816012184354989,-0.8221445394801885,-0.7022909050377665,-2.3319439982814063,-7.578134206308433,1.7700832645770623,2,class_2
-1.5789427760002412,1.9382077383658742,0.8700188998365237,0.6191812867069175,-1.0898168327594426,1.28825242295226,-3.4991887655464153,-1.9231991998538505,-4.65583495607444,1.6554330809031192,-1.7198642863438818,4.634416693348108,2.9812084995960073,0.6160482449132374,-0.3329269355842739,-2.1099949911001374,-0.7134700492892669,-0.40348844054689825,-1.7928957798873164,-1.2553987556368762,1,class_1
0.8815013556021003,-2.6653343645713523,2.396693663257789,2.9790220808250067,-1.5629663720113094,0.5160886034870618,2.1598950170423343,-2.199296268302141,5.578050328489329,-1.1961266586802455,0.796854496316813,-3.107056420127727,-1.024789852382347,0.1508333011269396,0.15267094077743448,-0.18681323469382982,-2.0343390357733857,3.4539170330957547,-5.535183692328134,-3.8633696667857054,0,class_0
-1.3176622781261593,-0.955339429447825,6.315269658390204,-5.518331046093147,0.9414519815366557,2.2659119998747617,-5.983441628347545,2.1252908367153243,-6.638781607604394,2.097543915047065,1.8950231105430957,-7.767406804934734,-1.3192001103133326,-2.399180957611714,-2.8681291637337347,-0.9168874943158144,-0.23008476161135608,-4.446192866980592,9.360439513066847,-0.8952183774606672,2,class_2
0.4909917655624292,-1.3417737784694794,4.742938627045038,1.4305372377818526,-3.0789604329840805,0.16088734042813846,-1.3008275589665983,-0.848073698693167,-6.421817214121093,-0.3767004863722298,-1.8368769616030751,-3.5747905265341022,-1.2184261517324009,2.759538372728709,-2.5360704135908314,-1.5838943229981486,-0.886353477310738,1.3286047335642648,-5.342043218943775,-3.4413662196524397,2,class_2
2.672103009678499,1.8851959364075084,-0.1053013924772363,0.9714626277891454,-1.6757311684688707,0.6696870114948537,-3.171918624170722,2.028542491850262,-7.258715526366584,-1.3664632710364661,-1.634006817273278,2.3374901374572263,-0.6591043774793577,2.5133278705467705,-0.11937870727085398,-0.32945979614367626,-0.3546774435728737,-1.1449848171343322,-0.9792347676427839,0.7286220700619221,0,class_0
-1.1638819024973204,1.663383766766705,6.6127602318498075,0.1430554305084153,-3.184950481393485,1.079697922547161,-1.8784433695962757,-1.0679601027558228,-2.086703826602192,0.5099516667426873,0.19546547933425384,3.469619438314134,-1.0630156739993106,0.17064079642972696,-0.032940480612386525,0.24297865215057035,1.3187013557682354,-2.937604295589974,2.163944552813485,-1.0831781064145445,0,class_0
-1.6676085848064135,-2.03249871199065,15.686342674759931,-0.380727886820182,-0.13457863302446693,-1.4208983620852234,-4.664721396073301,-2.6649389109264927,-2.245473150479935,0.564301351141907,1.1720460594057314,-2.0473352110556586,-2.6105516909084283,-1.6931035824702239,-1.0793549109880778,3.9541954231299017,-1.1286963336068758,-3.2671256877913186,10.4729721490578,-0.057208517648933865,0,class_0
2.644602782908475,-1.2978742179363008,-3.1401798964989434,-2.1017885076396716,3.8032844172810947,0.6631784372627518,-0.2522411391658449,-7.64972353810576,-0.9533879646208034,-0.7208662498331265,4.040322898718085,-3.5519767406508054,-0.02696166169974612,2.7991106171805566,3.4624443494283526,-2.3967606799445553,0.6403199554944988,-3.9750155040390243,-0.8009321338409809,-1.2294068940033034,1,class_1
1.8143578855770888,-2.6819068608667473,-4.559973707409352,-4.033756164159873,2.265258554854595,1.2349022888060095,-1.1764493051188056,-4.657507088829824,-5.919262680504454,1.3652260676801675,-0.22585565014386688,-4.740678662636544,0.551061629051069,2.0365664749247054,1.6655170588991106,-4.083741071240894,2.4297560258036457,-0.7112011195655349,-3.308549670603051,-2.4275933096031226,1,class_1
2.9107896905160175,3.469552228781802,3.8804843517976386,1.7637092695184684,3.3482021579782772,-0.832095958168342,-1.43728344156252,2.3918676451495875,-0.37698409407221456,0.003275907102981825,1.5444596623687086,-4.351145465102798,-1.9112597309727395,-1.6929427519164228,0.7075466950451039,0.697591976845964,-0.1381681462798993,-4.078595101405135,-0.9015096170621331,-2.385140527791403,2,class_2
1.8465153297591268,-1.2807170748879257,8.941796192212081,5.861807503833233,-1.4691519051546793,-3.4818402863232727,-2.834491339171774,0.20365559866306593,-0.20232640549594422,2.0952885111185133,-0.3062056933374795,-3.8718919767911784,-0.7574881613159112,0.2810625995873741,-1.5641905331580193,0.9356630107291466,1.6653588124305174,0.9361007037617781,1.6878628735572292,-0.5905948914542032,2,class_2
2.646573408455018,0.2590565236222693,-1.1607505125027915,1.2733045337801636,-3.1854696736155312,0.5427020963850984,-0.8153272899636221,2.8146194123255937,-0.7437431196919453,-0.038826288656095734,-0.4352790568680758,6.7919982180779925,-0.7727863132019317,3.0955462042933513,1.043906901676934,2.813412484987661,-0.09401224410092489,-3.213021765252545,4.440267355996955,2.8661687336543,0,class_0
1.6567307517726233,-4.486520165301622,-4.955516233829717,2.1662622965479073,-0.8244350195690548,1.3185808991954797,-0.4528744726147935,2.2775090912994855,3.909734718107262,-0.2824777107832254,-0.14189390672222046,-0.4022499645961426,0.2960094172715251,1.3632712437182914,-0.3106253782591366,-2.195708146730195,-1.7551658799899803,-5.081485065782349,2.0275168664631202,1.9250233717233631,0,class_0
-1.6672354669331142,-2.1523683728892586,-7.868373117643016,-5.6069629663098315,-0.38052579465153913,0.3423556767009185,5.005557575805145,-1.7213959084481867,6.87739012941665,-0.5814317037171435,-0.19477798112468725,3.5492032470841783,2.0585387477707453,-2.2673825597882473,3.2665332849057878,-0.41125890825052336,-0.8740604823997152,2.5756978961397823,2.9768398363060933,0.7446932777639097,1,class_1
1.8915391951237466,-0.7936611249750862,10.753665123834013,6.68627960705233,-4.052257525622321,-2.2414922720066404,-0.3307451910059551,-4.7637994060830575,5.614778143307431,-0.9831431262668516,2.727122882781858,0.6136454283046544,1.771084275832109,2.7670988099254106,0.07210800691505448,3.196533739941502,1.1424495630017617,0.8076506269998318,0.39856099263338346,-5.812130876505362,1,class_1
0.7822404136439547,-1.9480469481638236,3.4734129633900537,2.3551364154952674,-2.2019189262900687,-2.8303630110280857,-0.8667117456679115,3.6265263522699387,2.6717730501944685,-0.9805463271163027,0.09855184453670485,-5.853166879709767,-1.0898638486217365,-1.1035494785663431,-0.6506584468491892,-1.1131176313401645,-0.9190197910689418,-1.0114351022370893,4.684324371398846,-0.10341770630456404,0,class_0
-2.7859405999740705,-0.7466031646289482,-4.320731812656471,1.7497986255284141,-0.448222860381257,0.12001453439109044,-1.0166922444611164,1.925711219305919,-3.339412950210049,1.0331737607434923,-2.5389712925976324,-0.9462416001014927,-1.2833967668032409,1.628272007908118,-0.625637844699628,-2.7704287227215723,0.5197392453656917,3.517902067091022,-5.146861884194351,2.7642825991340274,2,class_2
2.7431647804208836,-2.2385617304717353,2.251696044215573,-1.2359367931262821,-1.6766555172358693,-1.613417156738718,0.5327563670544743,0.33205185466395837,0.9563966543884193,0.3385937497892153,-1.7918858545128482,-1.4703856596707068,-0.5757400941100008,-0.07125695387488706,3.135743090268399,1.7811848426395107,3.513676313065459,1.969946820266124,1.254227863767425,-4.454846813325066,1,class_1
0.19831694801059618,0.7436534339119405,-5.322997766708848,-4.8442863205926265,-0.14715361196573684,2.40089952357666,-3.3078463677389567,3.992704140489015,-4.91822221186692,-0.9967184101416476,-2.669079516084934,2.3795602628215553,3.7829426709380436,-1.9464136959966385,-0.5901147291025521,-1.8564491012020297,-1.0454545078799107,-0.7871221534678687,3.758242541508397,-0.458058749944956,2,class_2
2.1989786291442694,-2.4036106451549566,4.956057760717055,2.174693621545239,-4.284169425448332,-0.6101963054888646,-5.619907849514474,-3.3203449315881066,-8.884724790970315,0.5285450937889634,-2.9417836227647927,1.7785777435381807,-1.2712474207708988,3.376795579475467,0.9661082797380955,-0.6500825363314648,-1.427374967075064,5.464075596866823,-0.016821658657563354,1.2047904263081248,2,class_2
