trust_score,label,pred_proba_max,label_error_prob,class_noise_rate
0.12273176143252397,1,0.5722533854990233,0.42774661450097673,0.2475576919073494
0.9608886444877462,0,0.9769964518980451,0.02300354810195493,0.11434527264707262
0.8386116515416304,0,0.9050785995976547,0.09492140040234531,0.11434527264707262
0.8968101919140136,0,0.939308375205923,0.06069162479407697,0.11434527264707262
0.7684080213880496,1,0.9520112514600622,0.04798874853993784,0.2475576919073494
0.06914672213494746,1,0.5407370646535151,0.4592629353464849,0.2475576919073494
0.7385081409063551,0,0.8462021967751646,0.15379780322483538,0.11434527264707262
0.9331980280389475,0,0.9607100711497955,0.03928992885020455,0.11434527264707262
0.816649830790972,1,0.9803849237245726,0.019615076275427357,0.2475576919073494
0.7060373525830791,0,0.8271043329624712,0.1728956670375288,0.11434527264707262
0.9627428796851157,0,0.9780870300177849,0.021912969982215147,0.11434527264707262
0.999712622751178,0,0.9998309775695544,0.00016902243044558674,0.11434527264707262
0.9921473042494976,0,0.9953813959638879,0.004618604036112139,0.11434527264707262
0.9722616291687994,0,0.983685532262223,0.016314467737777005,0.11434527264707262
0.6057059491533506,1,0.8563171775544426,0.1436828224455574,0.2475576919073494
0.7030156316083688,0,0.8253270919826576,0.17467290801734237,0.11434527264707262
0.007895908294816213,1,0.5047120784570158,0.4952879215429842,0.2475576919073494
0.9818352774539245,0,0.989316323523576,0.010683676476423987,0.11434527264707262
0.8716172621875188,0,0.9244910219538474,0.07550897804615264,0.11434527264707262
0.9766989398228851,0,0.9862953597084386,0.013704640291561376,0.11434527264707262
0.9319477727691557,0,0.9599747269802649,0.04002527301973513,0.11434527264707262
0.9921249928293121,0,0.9953682733855282,0.004631726614471754,0.11434527264707262
0.9894477378795193,0,0.9937936318981101,0.006206368101889903,0.11434527264707262
0.9961433926068931,0,0.997731716210912,0.0022682837890880547,0.11434527264707262
0.9893690734866137,0,0.9937473650244001,0.006252634975599913,0.11434527264707262
0.9984056827403215,0,0.9990622939733879,0.0009377060266121395,0.11434527264707262
0.9588244034834631,0,0.9757823577656856,0.02421764223431444,0.11434527264707262
0.45627354621423977,1,0.7684277289792454,0.23157227102075462,0.2475576919073494
0.9414696389988533,0,0.9655750623551561,0.03442493764484389,0.11434527264707262
0.9980412448801984,0,0.9988479479417632,0.0011520520582367633,0.11434527264707262
0.5447721394076913,0,0.7322553552201958,0.2677446447798042,0.11434527264707262
0.9952913430431192,0,0.9972305788080065,0.0027694211919935263,0.11434527264707262
0.20660509536578603,1,0.6215839250913061,0.3784160749086939,0.2475576919073494
0.9095829380576447,0,0.946820732588091,0.05317926741190904,0.11434527264707262
0.953576266073287,0,0.9726956383262934,0.027304361673706645,0.11434527264707262
0.6029552007639964,1,0.8546993105165421,0.14530068948345787,0.2475576919073494
0.3289413858283504,1,0.6935366535358262,0.30646334646417384,0.2475576919073494
0.6089514682496047,1,0.8582260465687906,0.14177395343120935,0.2475576919073494
0.5199013812020983,1,0.8058507725837518,0.19414922741624818,0.2475576919073494
0.17118635899634416,0,0.5125289264799249,0.4874710735200751,0.11434527264707262
0.990368502592715,0,0.9943351844751857,0.005664815524814348,0.11434527264707262
0.30918612491649156,1,0.6819174936089801,0.31808250639101987,0.2475576919073494
0.9618586457504109,0,0.9775669632089525,0.022433036791047467,0.11434527264707262
0.8523209586846757,0,0.9131418002251733,0.08685819977482667,0.11434527264707262
0.8467080242857337,0,0.9098405235307687,0.09015947646923128,0.11434527264707262
0.8463247003904847,0,0.9096150695789049,0.09038493042109508,0.11434527264707262
0.9576016972182221,0,0.9750632166871254,0.024936783312874633,0.11434527264707262
0.8621648455546863,0,0.9189315337222275,0.08106846627777253,0.11434527264707262
0.9846249840679205,0,0.9909571040448569,0.009042895955143071,0.11434527264707262
0.991580360145251,0,0.9950479448266837,0.0049520551733163165,0.11434527264707262
0.18684173649593483,0,0.5217367185558927,0.47826328144410735,0.11434527264707262
0.9871466507305561,0,0.9924402354682323,0.007559764531767654,0.11434527264707262
0.8769397189861206,0,0.9276214527298621,0.07237854727013793,0.11434527264707262
0.6038857889094134,0,0.7670233570443439,0.23297664295565612,0.11434527264707262
0.9760823163722823,0,0.9859326894040997,0.014067310595900273,0.11434527264707262
0.6574447786773491,0,0.7985243567228846,0.20147564327711542,0.11434527264707262
0.04408742665156531,1,0.5259983090797671,0.4740016909202329,0.2475576919073494
0.8755167280750585,0,0.9267845131903719,0.07321548680962808,0.11434527264707262
0.6674495908423173,1,0.8926320230252673,0.10736797697473266,0.2475576919073494
0.5800985555033722,0,0.7530327714279275,0.24696722857207254,0.11434527264707262
0.8831999298514295,0,0.9313034284599897,0.0686965715400103,0.11434527264707262
0.4870126409998518,1,0.786507088189637,0.213492911810363,0.2475576919073494
0.4442279070057966,0,0.6731197395878907,0.32688026041210927,0.11434527264707262
0.97088245406056,0,0.9828743632161012,0.01712563678389878,0.11434527264707262
0.4544205712904337,0,0.6791146083437246,0.3208853916562754,0.11434527264707262
0.9969144475649682,0,0.9981852162132776,0.001814783786722396,0.11434527264707262
0.15687652338761524,1,0.5923358056498064,0.40766419435019363,0.2475576919073494
0.7687848856285048,0,0.8640096223799448,0.13599037762005517,0.11434527264707262
0.8327345043139427,1,0.9898452084997696,0.010154791500230353,0.2475576919073494
0.541963142655071,0,0.7306032291030917,0.2693967708969083,0.11434527264707262
0.5213061037043252,0,0.7184536837108706,0.2815463162891294,0.11434527264707262
0.998983191092387,0,0.9994019585281451,0.0005980414718549376,0.11434527264707262
0.9902469518741195,0,0.9942636937849394,0.005736306215060605,0.11434527264707262
0.9975882448616589,0,0.9985815136139273,0.0014184863860726704,0.11434527264707262
0.9975394800732937,0,0.9985528323488535,0.001447167651146497,0.11434527264707262
0.9076119508147623,0,0.9456614861427516,0.054338513857248416,0.11434527264707262
0.15140501085356858,0,0.500894423211909,0.499105576788091,0.11434527264707262
0.39127444264684363,0,0.6419748828425226,0.3580251171574774,0.11434527264707262
0.9473621015319931,0,0.9690407449822279,0.03095925501777208,0.11434527264707262
0.8612473111199397,0,0.9183918810503,0.08160811894969999,0.11434527264707262
0.03329527951886779,1,0.5196508513545395,0.4803491486454605,0.2475576919073494
0.9808747440326465,0,0.9887513807730497,0.011248619226950307,0.11434527264707262
0.6903984379404068,1,0.9061295073540809,0.09387049264591907,0.2475576919073494
0.4656844366530595,0,0.6857395096106194,0.31426049038938064,0.11434527264707262
0.6519841288884741,0,0.7953126470175802,0.2046873529824198,0.11434527264707262
0.9664189062228409,0,0.980249104233242,0.019750895766758036,0.11434527264707262
0.9148468719656103,0,0.949916742820195,0.050083257179804996,0.11434527264707262
0.9969607137899749,0,0.998212427935257,0.0017875720647430038,0.11434527264707262
0.15265916848135552,1,0.5898553463259467,0.4101446536740533,0.2475576919073494
0.9653792953025582,0,0.9796376516384949,0.020362348361505078,0.11434527264707262
0.6171193701676888,0,0.7748067570070603,0.22519324299293975,0.11434527264707262
0.9990356539745165,0,0.9994328148463889,0.0005671851536110939,0.11434527264707262
0.818213040426182,1,0.9813043336393154,0.01869566636068465,0.2475576919073494
0.9968381378575227,0,0.9981403342601242,0.0018596657398758376,0.11434527264707262
0.9975677832225828,0,0.9985694789939923,0.0014305210060077123,0.11434527264707262
0.9836956496765685,0,0.990410511166797,0.009589488833202986,0.11434527264707262
0.9310170630430669,0,0.9594273251918933,0.04057267480810667,0.11434527264707262
0.9961523017949785,0,0.997736956196435,0.0022630438035650124,0.11434527264707262
0.9348623217914065,0,0.9616889342162642,0.038311065783735776,0.11434527264707262
0.978662819502591,0,0.9874504258033586,0.012549574196641378,0.11434527264707262
0.3525367338150297,0,0.6191910969879784,0.38080890301202164,0.11434527264707262
0.690242768579331,1,0.9060379496059894,0.09396205039401062,0.2475576919073494
0.6472961115100218,1,0.8807786488537442,0.11922135114625576,0.2475576919073494
0.8359546317845215,0,0.9035158595445427,0.09648414045545728,0.11434527264707262
0.8217735969828484,0,0.895175209829818,0.10482479017018198,0.11434527264707262
0.9969022747356919,0,0.9981780567001356,0.0018219432998644036,0.11434527264707262
0.9786760548027222,0,0.9874582102142854,0.01254178978571463,0.11434527264707262
0.16602961140401273,0,0.5094959584394112,0.4905040415605888,0.11434527264707262
0.8336184078614525,0,0.9021417972373844,0.09785820276261559,0.11434527264707262
0.9767363129549674,0,0.9863173409113479,0.013682659088652072,0.11434527264707262
0.9644732333404397,0,0.9791047465612875,0.020895253438712458,0.11434527264707262
0.5989046504425888,1,0.8523169581808197,0.14768304181918035,0.2475576919073494
0.847048144316501,0,0.9100405669039968,0.08995943309600318,0.11434527264707262
0.8322219762919689,0,0.9013204787134168,0.0986795212865832,0.11434527264707262
0.4184834090118268,1,0.7462012623296094,0.25379873767039063,0.2475576919073494
0.3030776084512755,0,0.5901014539806103,0.4098985460193897,0.11434527264707262
0.16648698285870267,1,0.5979882476025221,0.4020117523974779,0.2475576919073494
0.9949911590458289,0,0.9970540240215343,0.002945975978465687,0.11434527264707262
0.9334762252427969,0,0.9608736942888241,0.039126305711175924,0.11434527264707262
0.43626358093271705,1,0.7566587633465475,0.24334123665345253,0.2475576919073494
0.9605355730791113,0,0.976788791104253,0.023211208895747015,0.11434527264707262
0.9917111894739199,0,0.9951248927799254,0.004875107220074559,0.11434527264707262
0.8474793829683129,1,0.9985174859225509,0.0014825140774491485,0.2475576919073494
0.41794318073517145,1,0.7458835242459937,0.2541164757540063,0.2475576919073494
0.753354989563977,0,0.8549344483881531,0.14506555161184687,0.11434527264707262
0.9985083857384957,0,0.9991226992783887,0.000877300721611296,0.11434527264707262
0.7218218018470182,1,0.9246113230233047,0.07538867697669527,0.2475576919073494
0.186589272402105,0,0.5215882304799779,0.47841176952002207,0.11434527264707262
0.5502464122146673,0,0.7354750773747767,0.2645249226252233,0.11434527264707262
0.9845940189879097,0,0.9909388917712555,0.009061108228744508,0.11434527264707262
0.8605907523480985,0,0.9180057225781121,0.08199427742188792,0.11434527264707262
0.9211570339609172,0,0.9536280975684264,0.04637190243157363,0.11434527264707262
0.25540043210063085,0,0.5620598735960132,0.43794012640398683,0.11434527264707262
0.17276086069051463,0,0.5134549778781463,0.4865450221218537,0.11434527264707262
0.9804563711031234,0,0.9885053125485458,0.01149468745145421,0.11434527264707262
0.21662009169953805,0,0.539251013761247,0.46074898623875304,0.11434527264707262
0.9033414560662106,0,0.9431497723429915,0.056850227657008534,0.11434527264707262
0.8442687543131646,1,0.9966291379034422,0.003370862096557792,0.2475576919073494
0.8504228778157756,0,0.9120254340446287,0.08797456595537134,0.11434527264707262
0.98168342531529,0,0.9892270108948084,0.010772989105191644,0.11434527264707262
0.9634967547123764,0,0.9785304255540765,0.021469574445923456,0.11434527264707262
0.9938849279719625,0,0.9964033884353657,0.003596611564634311,0.11434527264707262
0.6164710831185296,1,0.86264874734405,0.13735125265595005,0.2475576919073494
0.9985956882664493,0,0.9991740467163617,0.0008259532836383254,0.11434527264707262
0.7354663777849866,0,0.8444131679020737,0.15558683209792634,0.11434527264707262
0.9990377366035322,0,0.9994340397555262,0.000565960244473751,0.11434527264707262
0.17284086450154948,1,0.6017253162898899,0.3982746837101101,0.2475576919073494
0.268147527969461,1,0.6577804283872961,0.3422195716127039,0.2475576919073494
0.900298735639291,0,0.9413601804256385,0.058639819574361485,0.11434527264707262
0.588336400226091,0,0.7578779028444574,0.24212209715554256,0.11434527264707262
0.10743389982830699,1,0.5632558682649454,0.43674413173505455,0.2475576919073494
0.9058615035786505,0,0.9446319514547192,0.05536804854528077,0.11434527264707262
0.3230865684990998,1,0.6900931121321185,0.30990688786788145,0.2475576919073494
0.9529280045723528,0,0.9723143599373428,0.02768564006265717,0.11434527264707262
0.9959156507255208,0,0.9975977686334281,0.0024022313665719164,0.11434527264707262
0.9934795049705293,0,0.9961649367787315,0.0038350632212684754,0.11434527264707262
0.851848164268772,0,0.9128637237191016,0.08713627628089837,0.11434527264707262
0.9805362786502869,0,0.9885523105899282,0.011447689410071793,0.11434527264707262
0.3531985683004475,0,0.619580358398672,0.380419641601328,0.11434527264707262
0.9909094020373787,0,0.9946533173097722,0.005346682690227755,0.11434527264707262
0.8722881478502698,0,0.9248856068617821,0.07511439313821788,0.11434527264707262
0.15489331272022858,0,0.502946086181215,0.49705391381878505,0.11434527264707262
0.8759185657934927,0,0.9270208561440771,0.07297914385592286,0.11434527264707262
0.9436880164783048,0,0.9668798126607513,0.03312018733924871,0.11434527264707262
0.9943163000320395,0,0.9966571021664256,0.003342897833574443,0.11434527264707262
0.9918814254164409,0,0.9952250179390046,0.004774982060995359,0.11434527264707262
0.9865262257202083,0,0.9920753292566663,0.007924670743333695,0.11434527264707262
0.4418551891487096,1,0.7599474969350207,0.24005250306497927,0.2475576919073494
0.9858467195253415,0,0.9916756741377253,0.008324325862274717,0.11434527264707262
0.642439367582013,0,0.7896988457836633,0.21030115421633666,0.11434527264707262
0.7106873149524181,0,0.8298392326261215,0.17016076737387853,0.11434527264707262
0.1060840363417918,1,0.5624619390022945,0.43753806099770554,0.2475576919073494
0.7456103895982281,0,0.8503794214526463,0.14962057854735367,0.11434527264707262
0.338825983175967,1,0.699350331112997,0.30064966888700295,0.2475576919073494
0.36756115428577274,0,0.6280277883906694,0.3719722116093306,0.11434527264707262
0.9880534785310685,0,0.9929735909772927,0.007026409022707347,0.11434527264707262
0.9955439753292009,0,0.997379165807073,0.002620834192927024,0.11434527264707262
0.47703422942356,1,0.78063823328369,0.21936176671631002,0.2475576919073494
0.4349386285368242,1,0.7558794856720068,0.2441205143279932,0.2475576919073494
0.4983780488096977,1,0.7931917121774251,0.20680828782257488,0.2475576919073494
0.9369387162235875,0,0.9629101764507437,0.03708982354925627,0.11434527264707262
0.8499999999999992,1,0.9999999999999991,8.881784197001252e-16,0.2475576919073494
0.28108998806137975,1,0.6653926039149073,0.3346073960850927,0.2475576919073494
0.7651948464905052,1,0.950121405855184,0.04987859414481599,0.2475576919073494
0.9859792756445104,0,0.9917536377118221,0.008246362288177878,0.11434527264707262
0.9482058064364187,0,0.9695369744301368,0.030463025569863245,0.11434527264707262
0.957183803794671,0,0.9748174304865644,0.02518256951343556,0.11434527264707262
0.9942875777960555,0,0.9966402090332575,0.0033597909667425485,0.11434527264707262
0.9899170062438862,0,0.9940696345385468,0.005930365461453202,0.11434527264707262
0.8461284437353535,0,0.9094996402017455,0.09050035979825455,0.11434527264707262
0.3426317712353255,0,0.6133654414931464,0.3866345585068536,0.11434527264707262
0.356503589485605,1,0.7097475076297702,0.29025249237022976,0.2475576919073494
0.47170995429167273,0,0.6892834492931903,0.3107165507068097,0.11434527264707262
0.98819470847106,0,0.9930566561044272,0.006943343895572829,0.11434527264707262
0.272898785062022,1,0.6605749050716758,0.3394250949283242,0.2475576919073494
0.35299194925227884,1,0.7076821180781663,0.2923178819218337,0.2475576919073494
0.6516364758190476,1,0.8833314568005668,0.1166685431994332,0.2475576919073494
0.9844578457920845,0,0.9908588007946239,0.00914119920537615,0.11434527264707262
0.6335968347490305,1,0.8727213476478396,0.1272786523521604,0.2475576919073494
0.39572038961247985,1,0.7328130735327638,0.2671869264672362,0.2475576919073494
